"","year","ncessch","school_id","school_name","leaid","lea_name","state_leaid","seasch","street_mailing","city_mailing","state_mailing","zip_mailing","street_location","city_location","state_location","zip_location","phone","fips","latitude","longitude","csa","cbsa","urban_centric_locale","county_code","school_level","school_type","school_status","lowest_grade_offered","highest_grade_offered","bureau_indian_education","title_i_status","title_i_eligible","title_i_schoolwide","charter","magnet","shared_time","virtual","teachers_fte","free_lunch","reduced_price_lunch","free_or_reduced_price_lunch","elem_cedp","high_cedp","middle_cedp","ungrade_cedp","enrollment","state_leg_district_lower","state_leg_district_upper","ncessch_num","congress_district_id","direct_certification","lunch_program"
"164",2015,"061353005258","05258","Oasis High (Alternative)","0613530","Fallbrook Union High","3768122","3730967","1056 Winterhaven Rd.","Fallbrook","CA","92028","1056 Winterhaven Rd.","Fallbrook","CA","92028","7607236395",6,33.348578,-117.238022,"-2","41740",21,"6073",3,4,1,9,12,0,6,0,-2,0,0,-1,1,5,19,3,22,0,1,0,0,107,"","",61353005258,NA,NA,NA
"165",2015,"061762002193","02193","Hornbrook Elementary","0617620","Hornbrook Elementary","4770359","6050801","PO Box 169","Hornbrook","CA","96044","15430 Oregon Rd.","Hornbrook","CA","96044","5304753598",6,41.910981,-122.561407,"-2","-2",42,"6093",1,1,1,0,8,0,5,1,1,0,0,-1,1,4,44,6,50,1,0,1,0,55,"","",61762002193,NA,NA,NA
"166",2015,"061869010705","10705","California Virtual Academy @ Jamestown","0618690","Jamestown Elementary","5572363","0100099","2360 Shasta Way Unit A","Simi Valley","CA","93063","2360 Shasta Way Unit A","Simi Valley","CA","93063","8055810202",6,34.276355,-118.788622,"348","37100",22,"6111",4,1,1,0,12,0,5,1,1,1,0,-1,1,7,60,13,73,1,1,1,0,114,"","",61869010705,NA,NA,NA
"167",2015,"061887011787","11787","California Virtual Academy @ San Mateo","0618870","Jefferson Elementary","4168916","0112284","2360 Shasta Way Unit A","Simi Valley","CA","93065","2360 Shasta Way Unit A","Simi Valley","CA","93065","8055810202",6,34.27821,-118.788491,"348","37100",22,"6111",4,1,1,0,12,0,5,1,1,1,0,-1,1,38,247,61,308,1,1,1,0,801,"","",61887011787,NA,NA,NA
"168",2015,"061926013334","13334","Rivercrest Preparatory","0619260","Jurupa Unified","3367090","0127720","10551 Bellegrave Ave.","Jurupa Valley","CA","91752","10551 Bellegrave Ave.","Jurupa Valley","CA","91752","9513602660",6,34.002362,-117.521324,"348","40140",21,"6065",3,1,1,7,12,0,6,0,-2,0,1,-1,1,4,48,3,51,0,1,1,0,113,"","",61926013334,NA,NA,NA
"169",2015,"061970012321","12321","Dunlap Leadership Academy","0619700","Kings Canyon Joint Unified","1062265","0116640","675 W. Manning Ave.","Reedley","CA","93654","39500 Dunlap Rd.","Dunlap","CA","93621","5593057320",6,36.73649,-119.116111,"260","23420",42,"6019",3,1,1,9,12,0,5,1,1,1,0,-1,1,4,49,9,58,0,1,0,0,79,"","",61970012321,NA,NA,NA
"170",2015,"061989004566","04566","Mid Valley Alternative Charter","0619890","Kit Carson Union Elementary","1663958","6113120","9895 Seventh Ave.","Hanford","CA","93230","9895 Seventh Ave.","Hanford","CA","93230","5595831149",6,36.32972,-119.582601,"546","25260",41,"6031",1,1,1,0,8,0,6,0,-2,1,0,-1,1,2,3,3,6,1,0,1,0,24,"","",61989004566,NA,NA,NA
"171",2015,"062088005857","05857","Lancaster Alternative and Virtual Academies","0620880","Lancaster Elementary","1964667","6108526","44310 Hardwood Ave.","Lancaster","CA","93534","44310 Hardwood Ave.","Lancaster","CA","93534","6617265454",6,34.688928,-118.144775,"348","31080",21,"6037",2,4,1,4,8,0,5,1,1,0,0,-1,1,8,69,3,72,1,0,1,0,102,"","",62088005857,NA,NA,NA
"172",2015,"062154011478","11478","California Virtual Academy @ Sonoma","0621540","Liberty Elementary","4970797","0107284","2360 Shasta Way Unit A","Simi Valley","CA","93065","2360 Shasta Way Unit A","Simi Valley","CA","93065","8055810202",6,34.27821,-118.788491,"348","37100",22,"6111",4,1,1,0,12,0,5,1,1,1,0,-1,1,30,271,92,363,1,1,1,0,638,"","",62154011478,NA,NA,NA
"173",2015,"062382013132","13132","California Virtual Academy @ Maricopa","0623820","Maricopa Unified","1563628","0127183","2360 Shasta Way Ste. A","Simi Valley","CA","93065","2360 Shasta Way Ste. A","Simi Valley","CA","93065","8055810202",6,34.27821,-118.788491,"348","37100",22,"6111",1,1,1,0,8,0,2,1,0,1,0,-1,1,50,586,167,753,1,0,1,0,1193,"","",62382013132,NA,NA,NA
"174",2015,"062382013167","13167","California Virtual Academy High @ Maricopa","0623820","Maricopa Unified","1563628","0127209","2360 Shasta Way Ste. A","Simi Valley","CA","93065","2360 Shasta Way Ste. A","Simi Valley","CA","93065","8055810202",6,34.27821,-118.788491,"348","37100",22,"6111",3,1,1,9,12,0,2,1,0,1,0,-1,1,30,293,92,385,0,1,0,0,595,"","",62382013167,NA,NA,NA
"175",2015,"062469013698","13698","California Virtual Academy @ Sutter","0624690","Meridian Elementary","5171415","0129007","2360 Shasta Way Ste. A","Simi Valley","CA","93065","2360 Shasta Way Ste. A","Simi Valley","CA","93065","8055810202",6,34.27821,-118.788491,"348","37100",22,"6111",4,1,1,0,12,0,2,1,0,1,0,-1,1,151,421,86,507,1,1,1,0,830,"","",62469013698,NA,NA,NA
"176",2015,"062469013931","13931","California Prep Sutter K-7","0624690","Meridian Elementary","5171415","0132753","15898 Central St.","Meridian","CA","95957","15898 Central St.","Meridian","CA","95957","4242898100",6,39.14193,-121.909631,"472","49700",42,"6101",1,1,3,0,7,0,-1,-1,-1,1,0,-1,1,6,31,0,31,1,0,1,0,80,"","",62469013931,NA,NA,NA
"177",2015,"062469013932","13932","California Prep Sutter 8-12","0624690","Meridian Elementary","5171415","0132761","15898 Central St.","Meridian","CA","95957","15898 Central St.","Meridian","CA","95957","9498876391",6,39.14193,-121.909631,"472","49700",42,"6101",3,1,3,8,12,0,-1,-1,-1,1,0,-1,1,5,7,0,7,0,1,1,0,48,"","",62469013932,NA,NA,NA
"178",2015,"062475013769","13769","California Connections Academy @ North Bay","0624750","Middletown Unified","1764055","0129601","580 N. Wilma Ste. G","Ripon","CA","95366","20932 Big Canyon Rd.","Middletown","CA","95461","9493068498",6,38.75612,-122.615171,"-2","17340",42,"6033",4,1,1,0,12,0,-1,-1,-1,1,0,-1,1,3,34,12,46,1,1,1,0,109,"","",62475013769,NA,NA,NA
"179",2015,"062610012767","12767","San Diego Virtual","0626100","Mountain Empire Unified","3768213","0123224","7950 Univ Ave. Ste. 410","La Mesa","CA","91942","3291 Buckman Springs Rd.","Pine Valley","CA","91962","6197137271",6,32.73208,-116.492661,"-2","41740",42,"6073",4,1,1,0,12,0,6,0,-2,1,0,-1,1,21,220,37,257,1,1,1,0,391,"","",62610012767,NA,NA,NA
"180",2015,"062610013068","13068","Academy of Arts and Sciences: Del Mar Elementary (K-5)","0626100","Mountain Empire Unified","3768213","0127068","850 Hampshire Rd. Ste. C","Thousand Oaks","CA","91361","850 Hampshire Rd. Ste. C","Thousand Oaks","CA","91361","8559374227",6,34.1552,-118.830521,"348","37100",12,"6111",1,1,1,0,5,0,-1,-1,-1,1,0,-1,1,1,36,13,49,1,0,0,0,85,"","",62610013068,NA,NA,NA
"181",2015,"062610013179","13179","Academy of Arts and Sciences: Del Mar Middle & High (6-12)","0626100","Mountain Empire Unified","3768213","0127084","850 Hampshire Rd. Ste. C","Thousand Oaks","CA","91361","850 Hampshire Rd. Ste. C","Thousand Oaks","CA","91361","8559374227",6,34.1552,-118.830521,"348","37100",12,"6111",4,1,1,6,12,0,-1,-1,-1,1,0,-1,1,4,58,3,61,0,1,1,0,214,"","",62610013179,NA,NA,NA
"182",2015,"062676007618","07618","Educational Training Center","0626760","Needles Unified","3667801","3630266","1600 Washington St.","Needles","CA","92363","1600 Washington St.","Needles","CA","92363","7603262092",6,34.840118,-114.615779,"348","40140",32,"6071",3,4,1,9,12,0,1,1,0,0,0,-1,1,0,7,0,7,0,1,0,0,10,"","",62676007618,NA,NA,NA
"183",2015,"062703013191","13191","California Virtual Academy @ San Joaquin","0627030","New Jerusalem Elementary","3968627","0127191","2360 Shasta Way Ste. A","Simi Valley","CA","93065","2360 Shasta Way Ste. A","Simi Valley","CA","93065","8055810202",6,34.27821,-118.788491,"348","37100",22,"6111",4,1,1,0,12,0,2,1,0,1,0,-1,1,60,581,157,738,1,1,1,0,1428,"","",62703013191,NA,NA,NA
"184",2015,"062703013736","13736","Delta Home Charter","0627030","New Jerusalem Elementary","3968627","0129890","1301 Durham Ferry Rd.","Tracy","CA","95304","1301 Durham Ferry Rd.","Tracy","CA","95304","2098306363",6,37.668718,-121.322962,"488","44700",41,"6077",4,1,1,0,12,0,6,0,-2,1,0,-1,1,4,25,6,31,1,1,1,0,111,"","",62703013736,NA,NA,NA
"185",2015,"062703013784","13784","Renew Virtual Academy K12 #1","0627030","New Jerusalem Elementary","3968627","0129361","343 E. Main St. Ste. 715","Stockton","CA","95202","343 E. Main St. Ste. 715","Stockton","CA","95202","9162539355",6,37.95361,-121.286241,"488","44700",11,"6077",-2,1,2,-2,-2,0,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,0,0,0,NA,"","",62703013784,NA,NA,NA
"186",2015,"062703013797","13797","Valley View Charter Prep","0627030","New Jerusalem Elementary","3968627","0129916","6450 20th St.","Rio Linda","CA","95673","2453 Grand Canal Blvd. Ste. A","Stockton","CA","95207","9168669033",6,37.98431,-121.337741,"488","44700",11,"6077",4,1,1,0,12,0,-1,-1,-1,1,0,-1,1,13,41,57,98,1,1,1,0,360,"","",62703013797,NA,NA,NA
"187",2015,"062703013798","13798","Delta Keys Charter","0627030","New Jerusalem Elementary","3968627","0129908","722 W. March Ln.","Stockton","CA","95207","722 W. March Ln.","Stockton","CA","95207","2098306363",6,37.99012,-121.314301,"488","44700",11,"6077",4,1,1,0,12,0,6,0,-2,1,0,-1,1,6,63,19,82,1,1,1,0,159,"","",62703013798,NA,NA,NA
"188",2015,"062703013839","13839","Delta Charter Online","0627030","New Jerusalem Elementary","3968627","0130864","722 W. March Ln.","Stockton","CA","95207","722 W. March Ln.","Stockton","CA","95207","2098306363",6,37.99012,-121.314301,"488","44700",11,"6077",4,1,1,0,12,0,6,0,-2,1,0,-1,1,12,133,49,182,1,1,1,0,334,"","",62703013839,NA,NA,NA
"189",2015,"062703013920","13920","Delta Launch Charter","0627030","New Jerusalem Elementary","3968627","0132365","722 W. March Ln.","Stockton","CA","95207","722 W. March Ln.","Stockton","CA","95207","2098306363",6,37.99012,-121.314301,"488","44700",11,"6077",4,1,3,0,12,0,6,0,-2,1,-1,-1,1,-1,-1,-1,-1,1,1,1,0,-1,"","",62703013920,NA,NA,NA
"190",2015,"062703013921","13921","The Academy","0627030","New Jerusalem Elementary","3968627","0132035","31400 S. Koster Rd.","Tracy","CA","95304","722 W. March Ln.","Stockton","CA","95207","2098306363",6,37.99012,-121.314301,"488","44700",11,"6077",-2,1,7,-2,-2,0,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,0,0,0,NA,"","",62703013921,NA,NA,NA
"191",2015,"063288013152","13152","California Connections Academy @ Ripon","0632880","Ripon Unified","3968650","0125849","580 N. Wilma Ave. Ste. G","Ripon","CA","95366","580 N. Wilma Ave. Ste. G","Ripon","CA","95366","2092531208",6,33.573338,-117.730193,"348","31080",21,"6059",4,1,1,0,12,0,5,1,1,1,0,-1,1,24,312,50,362,1,1,1,0,879,"","",63288013152,NA,NA,NA
"192",2015,"063311002535","02535","Mokelumne High (Continuation)","0633110","River Delta Joint Unified","3467413","3430550","PO Box 574","Courtland","CA","95615","151 Ct.land High Sch Ln.","Courtland","CA","95615","9167759160",6,38.329775,-121.567783,"472","40900",42,"6067",3,4,1,9,12,0,6,0,-2,0,0,-1,1,0,6,4,10,0,1,0,0,19,"","",63311002535,NA,NA,NA
"193",2015,"063311009429","09429","River Delta High/Elementary (Alternative)","0633110","River Delta Joint Unified","3467413","3430469","500 Elm Way","Rio Vista","CA","95615","400 Elm Way","Rio Vista","CA","95615","7073741719",6,38.165468,-121.692712,"488","46700",31,"6095",4,4,1,0,12,0,6,0,-2,0,0,-1,1,0,4,0,4,1,1,1,0,11,"","",63311009429,NA,NA,NA
"194",2015,"063311011075","11075","River Delta Community Day","0633110","River Delta Joint Unified","3467413","0107383","160 Ct.land High Sch Ln.","Courtland","CA","95615","160 Ct.land High Sch Ln.","Courtland","CA","95615","9167759160",6,38.329726,-121.568424,"472","40900",42,"6067",3,4,1,7,12,0,6,0,-2,0,0,-1,1,0,-1,-1,4,0,1,1,0,6,"","",63311011075,NA,NA,NA
"195",2015,"063315012176","12176","Riverside Virtual","0633150","Riverside Unified","3367215","0115709","4011 Fourteenth St.","Riverside","CA","92506","4011 Fourteenth St.","Riverside","CA","92506","9512762006",6,33.977887,-117.382093,"348","40140",11,"6065",4,1,1,0,12,0,6,0,-2,0,0,-1,1,11,20,7,27,1,1,1,0,87,"","",63315012176,NA,NA,NA
"196",2015,"063375012477","12477","iQ Academy California-Los Angeles","0633750","Rowland Unified","1973452","0120600","2360 Shasta Way Ste. A","Simi Valley","CA","93065","2360 Shasta Way Ste. A","Simi Valley","CA","93065","8889974722",6,34.27821,-118.788491,"348","37100",22,"6111",4,1,1,0,12,0,-1,-1,-1,1,0,-1,1,29,275,46,321,1,1,1,0,554,"","",63375012477,NA,NA,NA
"197",2015,"064071011398","11398","RAI Online Charter","0640710","Vallecitos Elementary","3768437","0101220","5253 Fifth St.","Fallbrook","CA","92028","5253 Fifth St.","Fallbrook","CA","92028","7604518228",6,33.413516,-117.149127,"-2","41740",41,"6073",-2,1,2,-2,-2,0,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,0,0,0,NA,"","",64071011398,NA,NA,NA
"198",2015,"064200012034","12034","California Virtual Academy @ Los Angeles","0642000","West Covina Unified","1965094","0112706","2360 Shasta Way Unit A","Simi Valley","CA","93065","2360 Shasta Way Unit A","Simi Valley","CA","93065","8055810202",6,34.27821,-118.788491,"348","37100",22,"6111",4,1,1,0,12,0,5,1,1,1,0,-1,1,112,1496,354,1850,1,1,1,0,3147,"","",64200012034,NA,NA,NA
"199",2015,"064200013027","13027","Insight @ Los Angeles","0642000","West Covina Unified","1965094","0125393","2360 Shasta Way Ste. A","Simi Valley","CA","93065","2360 Shasta Way Ste. A","Simi Valley","CA","93065","8055810202",6,34.27821,-118.788491,"348","37100",22,"6111",3,1,1,9,12,0,2,1,0,1,0,-1,1,11,176,25,201,0,1,0,0,259,"","",64200013027,NA,NA,NA
"200",2015,"064356011215","11215","Green Valley Independent Study","0643560","Yucaipa-Calimesa Joint Unified","3667959","0101816","35948 Susan St.","Yucaipa","CA","92399","35948 Susan St.","Yucaipa","CA","92399","9097908580",6,34.00927,-117.019571,"348","40140",21,"6071",4,4,1,1,12,0,6,0,-2,0,0,-1,1,3,13,0,13,1,1,1,0,34,"","",64356011215,NA,NA,NA
"201",2015,"080002006467","06467","COLORADO PROVOST ACADEMY","0800020","State Charter School Institute","8001","1877","7730 EAST BELLEVIEW AVENUE SUI","GREENWOOD VILLAGE","CO","80111","7730 EAST BELLEVIEW AVENUE SUI","GREENWOOD VILLAGE","CO","80111","3037701240",8,39.62326,-104.898211,"216","19740",21,"8005",-2,1,2,-2,-2,0,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,0,0,0,NA,"","",80002006467,NA,NA,NA
"202",2015,"080028206600","06600","COLORADO PREP ACADEMY","0800282","COLORADO DIGITAL BOCES","9170","1550","4035 TUTT BLVD","COLORADO SPRINGS","CO","80922","4035 TUTT BLVD","COLORADO SPRINGS","CO","80922","7194914465",8,38.890019,-104.714321,"-2","17820",11,"8041",4,1,1,0,12,0,6,0,-2,0,0,0,1,30,0,0,0,1,1,1,0,1364,"","",80028206600,NA,NA,NA
"203",2015,"080028206615","06615","ROCKY MOUNTAIN DIGITAL ACADEMY","0800282","COLORADO DIGITAL BOCES","9170","7449","107 WEST 11TH STREET","PUEBLO","CO","81003","107 WEST 11TH STREET","PUEBLO","CO","81003","7192423890",8,38.27742,-104.607661,"444","39380",12,"8101",3,1,1,8,12,0,6,0,-2,0,0,0,1,6,0,0,0,0,1,1,0,390,"","",80028206615,NA,NA,NA
"204",2015,"080028206654","06654","MOUNTAIN VIEW VIRTUAL","0800282","COLORADO DIGITAL BOCES","9170","7484","7730 EAST BELLEVIEW AVENUE SUI","GREENWOOD VILLAGE","CO","80111","7730 EAST BELLEVIEW AVENUE SUI","GREENWOOD VILLAGE","CO","80111","3037701240",8,39.62326,-104.898211,"216","19740",21,"8005",3,1,3,9,12,0,6,0,-2,0,0,0,1,34,0,0,0,0,1,0,0,215,"","",80028206654,NA,NA,NA
"205",2015,"080028206664","06664","PIKES PEAK ONLINE SCHOOL","0800282","COLORADO DIGITAL BOCES","9170","6971","8601 TURNPIKE DRIVE #100","DENVER","CO","80031","8601 TURNPIKE DRIVE #100","DENVER","CO","80031","7203707767",8,39.85134,-105.050971,"216","19740",21,"8001",3,1,3,9,12,0,6,0,-2,0,0,0,1,8,0,0,0,0,1,0,0,426,"","",80028206664,NA,NA,NA
"206",2015,"080192006434","06434","ACADEMY ONLINE","0801920","Academy School District No. 20 in the county of El Paso an","1040","0110","1110 CHAPEL HILLS DRIVE","COLORADO SPRINGS","CO","80920","1110 CHAPEL HILLS DRIVE","COLORADO SPRINGS","CO","80920","7192341717",8,38.95383,-104.790561,"-2","17820",11,"8041",4,1,1,0,12,0,6,0,-2,0,0,0,1,4,8,3,11,1,1,1,0,51,"","",80192006434,NA,NA,NA
"207",2015,"080192006447","06447","TCA COLLEGE PATHWAYS","0801920","Academy School District No. 20 in the county of El Paso an","1040","8779","12201 CROSS PEAK VIEW","COLORADO SPRINGS","CO","80921","12201 CROSS PEAK VIEW","COLORADO SPRINGS","CO","80921","7194886294",8,38.992687,-104.790967,"-2","17820",41,"8041",3,1,1,7,12,0,6,0,-2,1,0,0,1,19,12,4,16,0,1,1,0,505,"","",80192006447,NA,NA,NA
"208",2015,"080192006478","06478","ACADEMY CALVERT K-8 ONLINE SCHOOL","0801920","Academy School District No. 20 in the county of El Paso an","1040","1901","3475 HAMPTON PARK DRIVE","COLORADO SPRINGS","CO","80920","3475 HAMPTON PARK DRIVE","COLORADO SPRINGS","CO","80920","7192581550",8,38.95139,-104.761631,"-2","17820",11,"8041",1,1,5,0,8,0,6,0,-2,0,-1,-1,1,5,15,3,18,1,0,1,0,139,"","",80192006478,NA,NA,NA
"209",2015,"080234006476","06476","APS ONLINE SCHOOL","0802340","Aurora Joint District No. 28 of the counties of Adams and A","0180","0219","11700 EAST 11TH AVENUE","AURORA","CO","80010","11700 EAST 11TH AVENUE","AURORA","CO","80010","3033261100",8,39.732317,-104.851346,"216","19740",11,"8005",3,1,1,9,12,0,6,0,-2,0,0,0,1,14,52,5,57,0,1,0,0,143,"","",80234006476,NA,NA,NA
"210",2015,"080249006463","06463","BOULDER UNIVERSAL","0802490","Boulder Valley School District No. Re2","0480","0930","6500 EAST ARAPAHOE ROAD","BOULDER","CO","80303","6500 EAST ARAPAHOE ROAD","BOULDER","CO","80303","7205616253",8,40.01313,-105.200151,"216","14500",22,"8013",4,1,1,0,12,0,6,0,-2,0,0,0,1,2,10,3,13,1,1,1,0,89,"","",80249006463,NA,NA,NA
"211",2015,"080252001728","01728","BRANSON SCHOOL ONLINE","0802520","Branson Reorganized School District No. 82","1750","0948","P O BOX 128","BRANSON","CO","81027","101 SADDLE ROCK DRIVE","BRANSON","CO","81027","7199465531",8,37.019067,-103.882854,"-2","-2",43,"8071",4,1,1,0,12,0,6,0,-2,0,0,0,1,22,50,31,81,1,1,1,0,407,"","",80252001728,NA,NA,NA
"212",2015,"080258006575","06575","BOLT ACADEMY","0802580","School District 27J","0040","1560","1850 EGBERT STREET","BRIGHTON","CO","80601","1850 EGBERT STREET","BRIGHTON","CO","80601","3036552900",8,39.98309,-104.800431,"216","19740",21,"8001",3,1,1,9,12,0,6,0,-2,0,0,0,1,1,3,0,3,0,1,0,0,64,"","",80258006575,NA,NA,NA
"213",2015,"080270001944","01944","COLORADO VIRTUAL ACADEMY (COVA)","0802700","Byers School District No. 32J","0190","1752","11990 GRANT ST #402","NORTHGLENN","CO","80233","11990 GRANT STREET #402","NORTHGLENN","CO","80233","3032554650",8,39.91353,-104.984171,"216","19740",21,"8001",3,1,1,9,12,0,6,0,-2,1,0,0,1,14,22,6,28,0,1,0,0,487,"","",80270001944,NA,NA,NA
"214",2015,"080270006548","06548","GREAT PLAINS ACADEMY","0802700","Byers School District No. 32J","0190","3362","444 EAST FRONT STREET","BYERS","CO","80103","444 EAST FRONT STREET","BYERS","CO","80103","3038225292",8,39.70791,-104.2151,"216","19740",42,"8005",4,1,1,0,12,0,2,1,0,0,0,0,1,6,28,22,50,1,1,1,0,95,"","",80270006548,NA,NA,NA
"215",2015,"080270006605","06605","ELEVATE ACADEMY","0802700","Byers School District No. 32J","0190","2356","1526 COLE BOULEVARD SUITE 200","LAKEWOOD","CO","80401","1526 COLE BOULEVARD SUITE 200","LAKEWOOD","CO","80401","3032554650",8,39.7393,-105.152931,"216","19740",12,"8059",4,1,1,0,12,0,6,0,-2,1,0,0,1,2,721,106,827,1,1,1,0,1233,"","",80270006605,NA,NA,NA
"216",2015,"080270006620","06620","COLORADO DIGITAL ACADEMY - MIDDLE","0802700","Byers School District No. 32J","0190","6263","1526 COLE BOULEVARD SUITE 200","LAKEWOOD","CO","80401","1526 COLE BOULEVARD SUITE 200","LAKEWOOD","CO","80401","3032554650",8,39.7393,-105.152931,"216","19740",12,"8059",2,1,1,7,8,0,6,0,-2,1,0,0,1,4,18,8,26,0,0,1,0,219,"","",80270006620,NA,NA,NA
"217",2015,"080270006630","06630","COLORADO DIGITAL ACADEMY - ELEMENTARY","0802700","Byers School District No. 32J","0190","6241","1526 COLE BOULEVARD SUITE 200","LAKEWOOD","CO","80401","1526 COLE BOULEVARD SUITE 200","LAKEWOOD","CO","80401","3032554650",8,39.7393,-105.152931,"216","19740",12,"8059",1,1,1,0,6,0,6,0,-2,1,0,0,1,9,51,23,74,1,0,0,0,496,"","",80270006630,NA,NA,NA
"218",2015,"080279006536","06536","CANON ONLINE ACADEMY","0802790","Fremont Re-1","1140","0419","101 NORTH 14TH STREET","CANON CITY","CO","81212","101 NORTH 14TH STREET","CANON CITY","CO","81212","7192765700",8,38.453557,-105.214445,"444","15860",32,"8043",4,1,1,6,12,0,6,0,-2,0,0,0,1,0,14,5,19,0,1,1,0,43,"","",80279006536,NA,NA,NA
"219",2015,"080285006513","06513","CENTER VIRTUAL ACADEMY","0802850","Center Consolidated School District No. 26 Jt. of the count","2810","1368","550 SOUTH SYLVESTER","CENTER","CO","81125","550 SOUTH SYLVESTER","CENTER","CO","81125","7197543442",8,37.751336,-106.114091,"-2","-2",43,"8109",3,1,1,9,12,0,6,0,-2,0,0,0,1,0,9,0,9,0,1,0,0,9,"","",80285006513,NA,NA,NA
"220",2015,"080306006428","06428","ACHIEVE ONLINE","0803060","Colorado Springs School District No. 11 in the county of E","1010","0269","2115 AFTON WAY","COLORADO SPRINGS","CO","80909","2115 AFTON WAY","COLORADO SPRINGS","CO","80909","7193283000",8,38.86075,-104.781681,"-2","17820",11,"8041",4,1,1,6,12,0,6,0,-2,0,0,0,1,14,97,15,112,0,1,1,0,237,"","",80306006428,NA,NA,NA
"221",2015,"080336001955","01955","DENVER ONLINE HIGH SCHOOL","0803360","School District No. 1 in the county of Denver and State of C","0880","6509","4250 Shoshone St","DENVER","CO","80211","4250 Shoshone St","DENVER","CO","80211","7204248281",8,39.77473,-105.009391,"216","19740",11,"8031",3,1,1,9,12,0,6,0,-2,0,0,0,1,7,52,10,62,0,1,0,0,204,"","",80336001955,NA,NA,NA
"222",2015,"080345006372","06372","EDCSD: COLORADO CYBER SCHOOL","0803450","Douglas County School District No. Re 1","0900","5405","801 SOUTH PERRY STREET STE 130","CASTLE ROCK","CO","80104","801 SOUTH PERRY STREET STE 130","CASTLE ROCK","CO","80104","3033879465",8,39.36281,-104.862111,"216","19740",21,"8035",4,1,1,0,12,0,6,0,-2,0,0,0,1,12,5,0,5,1,1,1,0,211,"","",80345006372,NA,NA,NA
"223",2015,"080345006391","06391","HOPE ONLINE LEARNING ACADEMY HIGH SCHOOL","0803450","Douglas County School District No. Re 1","0900","3995","367 INVERNESS PARKWAY SUITE 22","CENTENNIAL","CO","80112","367 INVERNESS PARKWAY SUITE 22","CENTENNIAL","CO","80112","3039893539",8,39.55923,-104.866301,"216","19740",21,"8035",3,1,1,9,12,0,2,1,0,1,0,0,1,10,296,21,317,0,1,0,0,458,"","",80345006391,NA,NA,NA
"224",2015,"080345006577","06577","HOPE ONLINE LEARNING ACADEMY ELEMENTARY","0803450","Douglas County School District No. Re 1","0900","3863","373 INVERNESS PARKWAY SUITE 20","CENTENNIAL","CO","80112","373 INVERNESS PARKWAY SUITE 20","CENTENNIAL","CO","80112","7204023000",8,39.56098,-104.866541,"216","19740",21,"8035",1,1,1,0,5,0,5,1,1,1,0,0,1,23,805,68,873,1,0,0,0,1150,"","",80345006577,NA,NA,NA
"225",2015,"080345006578","06578","HOPE ONLINE LEARNING ACADEMY MIDDLE SCHOOL","0803450","Douglas County School District No. Re 1","0900","3847","373 INVERNESS PARKWAY SUITE 20","CENTENNIAL","CO","80112","373 INVERNESS PARKWAY SUITE 20","CENTENNIAL","CO","80112","7204023000",8,39.56098,-104.866541,"216","19740",21,"8035",2,1,1,6,8,0,2,1,0,1,0,0,1,12,367,30,397,0,0,1,0,530,"","",80345006578,NA,NA,NA
"226",2015,"080354006533","06533","WORLD ACADEMY","0803540","Eagle County School District No. Re 50","0910","9701","PO BOX 740","EAGLE","CO","81631","948 CHAMBERS AVENUE","EAGLE","CO","81631","9703289072",8,39.66348,-106.816221,"233","20780",33,"8037",4,1,1,0,12,0,6,0,-2,0,0,0,1,1,9,0,9,1,1,1,0,45,"","",80354006533,NA,NA,NA
"227",2015,"080363001901","01901","EDISON ACADEMY","0803630","Edison Joint District No. 54 of the counties of El Paso and","1120","2504","14550 EDISON ROAD","YODER","CO","80864","14550 EDISON ROAD","YODER","CO","80864","7194783000",8,38.620022,-104.165328,"-2","17820",43,"8041",4,1,1,6,12,0,6,0,-2,0,1,0,1,0,-1,-1,-1,0,1,1,0,1,"","",80363001901,NA,NA,NA
"228",2015,"080387006393","06393","GOAL ACADEMY","0803870","Falcon School District No. 49 in the county of El Paso and","1110","3475","107 W. 11th St.","Pueblo","CO","81003","107 W. 11th St.","Pueblo","CO","81003","8777764625",8,38.27742,-104.607661,"444","39380",12,"8101",3,4,1,9,12,0,5,1,1,1,0,0,1,47,2190,641,2831,0,1,0,0,4070,"","",80387006393,NA,NA,NA
"229",2015,"080387006462","06462","SPRINGS STUDIO FOR ACADEMIC EXCELLENCE","0803870","Falcon School District No. 49 in the county of El Paso and","1110","2877","6113 Constitution Ave","COLORADO SPRINGS","CO","80915","6113 Constitution Ave","COLORADO SPRINGS","CO","80915","7194948940",8,38.86909,-104.713731,"-2","17820",21,"8041",4,1,1,0,12,0,6,0,-2,0,0,0,1,19,75,4,79,1,1,1,0,521,"","",80387006462,NA,NA,NA
"230",2015,"080399006431","06431","PSD GLOBAL ACADEMY","0803990","Poudre School District R-1","1550","7198","703 EAST PROSPECT","FORT COLLINS","CO","80521","703 EAST PROSPECT","FORT COLLINS","CO","80521","9704903086",8,40.567076,-105.066868,"-2","22660",12,"8069",4,1,1,0,12,0,6,0,-2,0,0,0,1,9,38,11,49,1,1,1,0,178,"","",80399006431,NA,NA,NA
